Release ; Filename ; Size ; LocTouched ; NR  ; NFix ; NAuth  ; LocAdded ; MaxLocAdded ; AvgLocAdded ; Churn ; MaxChurn ; AvgChurn ; ChgSetSize ; MaxChgSetSize ; AvgChgSetSize ; Bugginess
6;src\main\java\org\apache\bookkeeper\client\BookiesListener.java;24;54;2;0;1;54;27;0.0;54;27;0.0;13;13;13.0;no
6;src\main\java\org\apache\bookkeeper\client\CRC32DigestManager.java;47;69;4;0;2;62;50;0.0;55;50;0.0;285;278;129.0;no
6;src\main\java\org\apache\bookkeeper\client\DistributionSchedule.java;81;144;7;1;3;117;61;0.0;90;61;0.0;299;278;81.0;no
6;src\main\java\org\apache\bookkeeper\client\LedgerChecker.java;240;305;6;2;2;287;274;0.0;269;274;0.0;27;21;7.0;no
6;src\main\java\org\apache\bookkeeper\client\LedgerDeleteOp.java;71;131;8;2;4;105;80;0.0;79;80;0.0;328;278;90.0;no
6;src\main\java\org\apache\bookkeeper\client\LedgerEntry.java;70;184;5;0;3;133;83;0.0;82;83;0.0;288;278;122.0;no
6;src\main\java\org\apache\bookkeeper\client\LedgerHandle.java;918;3338;44;24;5;2208;547;4.0;1078;547;2.0;393;278;26.0;yes
6;src\main\java\org\apache\bookkeeper\client\LedgerOpenOp.java;170;397;14;5;4;293;140;0.0;189;140;0.0;337;278;58.0;yes
6;src\main\java\org\apache\bookkeeper\client\LedgerRecoveryOp.java;147;483;19;11;4;332;178;1.0;181;178;0.0;317;278;43.0;yes
6;src\main\java\org\apache\bookkeeper\client\PendingAddOp.java;170;358;16;8;4;283;138;0.0;208;138;0.0;318;278;47.0;yes
6;src\main\java\org\apache\bookkeeper\client\ReadOnlyLedgerHandle.java;96;124;6;3;2;115;78;0.0;106;78;0.0;42;28;13.0;yes
6;src\main\java\org\apache\bookkeeper\client\SyncCounter.java;71;87;3;0;2;86;85;0.0;85;85;0.0;285;278;170.0;no
6;src\main\java\org\apache\bookkeeper\meta\AbstractZkLedgerManager.java;280;747;18;10;3;523;251;1.0;299;251;1.0;152;47;18.0;yes
6;src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java;458;1071;21;15;3;797;514;1.0;523;514;1.0;116;47;13.0;yes
6;src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java;213;330;7;0;3;287;204;0.0;244;204;0.0;111;47;28.0;no
6;src\main\java\org\apache\bookkeeper\meta\LedgerManager.java;164;426;6;3;2;300;144;1.0;174;144;0.0;65;47;22.0;yes
6;src\main\java\org\apache\bookkeeper\meta\MSLedgerManagerFactory.java;541;932;7;4;2;770;691;1.0;608;691;1.0;46;23;12.0;yes
6;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetaStore.java;63;103;2;0;1;90;81;0.0;77;81;0.0;17;17;11.0;no
6;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreCursor.java;85;128;4;2;1;114;98;0.0;100;98;0.0;25;17;11.0;no
6;src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreTable.java;303;405;3;0;2;374;341;1.0;343;341;1.0;31;17;13.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MSException.java;180;214;1;0;1;214;214;0.0;214;214;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetaStore.java;71;79;1;0;1;79;79;0.0;79;79;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreCallback.java;24;25;1;0;1;25;25;0.0;25;25;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreCursor.java;74;84;1;0;1;84;84;0.0;84;84;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreException.java;30;34;1;0;1;34;34;0.0;34;34;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreFactory.java;29;33;1;0;1;33;33;0.0;33;33;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreScannableTable.java;98;104;1;0;1;104;104;0.0;104;104;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreTable.java;161;172;1;0;1;172;172;0.0;172;172;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreTableItem.java;62;70;1;0;1;70;70;0.0;70;70;0.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\metastore\MetastoreUtils.java;121;140;1;0;1;140;140;0.0;140;140;0.0;5;5;5.0;no
6;src\main\java\org\apache\bookkeeper\metastore\Value.java;137;158;2;0;2;157;154;0.0;156;154;0.0;59;44;31.0;no
6;src\main\java\org\apache\bookkeeper\net\DNS.java;325;356;1;0;1;356;356;1.0;356;356;1.0;17;17;17.0;no
6;src\main\java\org\apache\bookkeeper\proto\BKStats.java;219;264;3;2;2;262;236;0.0;260;236;0.0;22;14;13.0;no
6;src\main\java\org\apache\bookkeeper\proto\BookkeeperInternalCallbacks.java;114;148;5;1;4;140;75;0.0;132;75;0.0;303;278;110.0;yes
6;src\main\java\org\apache\bookkeeper\proto\DataFormats.java;4086;4140;7;0;2;4114;1493;7.0;4088;1493;7.0;52;21;13.0;no
6;src\main\java\org\apache\bookkeeper\proto\NIOServerFactory.java;510;1221;20;6;4;620;521;1.0;19;521;0.0;342;278;42.0;yes
6;src\main\java\org\apache\bookkeeper\proto\PerChannelBookieClient.java;660;1724;39;23;5;1235;573;2.0;746;573;1.0;359;278;26.0;yes
6;src\main\java\org\apache\bookkeeper\replication\AutoRecoveryMain.java;247;326;10;4;3;304;267;1.0;282;267;0.0;48;21;12.0;yes
6;src\main\java\org\apache\bookkeeper\replication\BookieLedgerIndexer.java;127;148;3;1;2;142;139;0.0;136;139;0.0;29;21;12.0;yes
6;src\main\java\org\apache\bookkeeper\replication\ReplicationEnableCb.java;50;56;1;0;1;56;56;0.0;56;56;0.0;8;8;8.0;no
6;src\main\java\org\apache\bookkeeper\replication\ReplicationWorker.java;342;609;15;6;2;486;289;1.0;363;289;1.0;36;13;6.0;yes
6;src\main\java\org\apache\bookkeeper\streaming\LedgerInputStream.java;164;194;4;0;2;184;173;0.0;174;173;0.0;288;278;151.0;no
6;src\main\java\org\apache\bookkeeper\streaming\LedgerOutputStream.java;137;168;4;0;2;158;147;0.0;148;147;0.0;288;278;151.0;no
6;src\main\java\org\apache\bookkeeper\util\EntryFormatter.java;65;77;1;0;1;77;77;0.0;77;77;0.0;15;15;15.0;no
6;src\main\java\org\apache\bookkeeper\util\HardLink.java;648;683;3;0;2;675;665;1.0;667;665;1.0;57;44;25.0;no
6;src\main\java\org\apache\bookkeeper\util\IOUtils.java;82;88;2;0;2;88;55;0.0;88;55;0.0;27;21;15.0;no
6;src\main\java\org\apache\bookkeeper\util\Main.java;47;64;4;1;3;59;54;0.0;54;54;0.0;303;278;137.0;no
6;src\main\java\org\apache\bookkeeper\util\MathUtils.java;45;102;7;4;3;83;38;0.0;64;38;0.0;290;278;77.0;no
6;src\main\java\org\apache\bookkeeper\util\ReflectionUtils.java;144;152;2;0;1;152;129;0.0;152;129;0.0;70;47;36.0;no
6;src\main\java\org\apache\bookkeeper\util\SafeRunnable.java;32;59;4;0;2;49;38;0.0;39;38;0.0;288;278;151.0;no
6;src\main\java\org\apache\bookkeeper\util\SnapshotMap.java;120;137;2;0;1;134;132;0.0;131;132;0.0;23;23;15.0;no
6;src\main\java\org\apache\bookkeeper\util\StringEntryFormatter.java;40;47;1;0;1;47;47;0.0;47;47;0.0;15;15;15.0;no
6;src\main\java\org\apache\bookkeeper\util\Tool.java;39;43;1;0;1;43;43;0.0;43;43;0.0;15;15;15.0;no
6;src\main\java\org\apache\bookkeeper\versioning\Versioned.java;38;45;1;0;1;45;45;0.0;45;45;0.0;47;47;47.0;no
6;src\main\java\org\apache\bookkeeper\zookeeper\ZooKeeperWatcherBase.java;84;97;2;0;2;97;94;0.0;97;94;0.0;44;44;23.0;no
6;src\test\java\org\apache\bookkeeper\bookie\BookieAccessor.java;33;41;2;0;1;40;35;0.0;39;35;0.0;23;14;14.0;no
6;src\test\java\org\apache\bookkeeper\bookie\BookieShutdownTest.java;111;195;4;1;1;194;71;0.0;193;71;0.0;10;7;4.0;yes
6;src\test\java\org\apache\bookkeeper\bookie\CompactionTest.java;373;543;7;3;3;491;317;1.0;439;317;1.0;102;79;21.0;yes
6;src\test\java\org\apache\bookkeeper\bookie\EntryLogTest.java;204;296;11;6;3;261;90;0.0;226;90;0.0;102;79;14.0;yes
6;src\test\java\org\apache\bookkeeper\bookie\IndexCorruptionTest.java;119;221;6;1;2;187;166;0.0;153;166;0.0;94;79;19.0;yes
6;src\test\java\org\apache\bookkeeper\bookie\LedgerCacheTest.java;460;689;16;10;3;671;127;1.0;653;127;1.0;76;47;9.0;yes
6;src\test\java\org\apache\bookkeeper\bookie\TestLedgerDirsManager.java;68;84;2;0;2;82;80;0.0;80;80;0.0;81;79;42.0;yes
6;src\test\java\org\apache\bookkeeper\client\BookKeeperTest.java;209;461;9;2;3;449;88;1.0;437;88;1.0;99;79;15.0;yes
6;src\test\java\org\apache\bookkeeper\client\BookKeeperTestClient.java;64;77;4;0;2;74;61;0.0;71;61;0.0;112;95;42.0;no
6;src\test\java\org\apache\bookkeeper\client\BookieRecoveryTest.java;853;1516;28;15;4;1273;400;2.0;1030;400;2.0;386;278;37.0;yes
6;src\test\java\org\apache\bookkeeper\client\BookieWriteLedgerTest.java;203;250;4;2;2;240;230;0.0;230;230;0.0;83;79;23.0;yes
6;src\test\java\org\apache\bookkeeper\client\ClientUtil.java;32;36;2;0;1;36;30;0.0;36;30;0.0;10;6;6.0;no
6;src\test\java\org\apache\bookkeeper\client\LedgerCloseTest.java;179;402;4;2;2;398;157;1.0;394;157;1.0;7;6;3.0;yes
6;src\test\java\org\apache\bookkeeper\client\LedgerHandleAdapter.java;30;32;1;0;1;32;32;0.0;32;32;0.0;6;6;6.0;no
6;src\test\java\org\apache\bookkeeper\client\LedgerRecoveryTest.java;364;555;13;5;3;518;139;1.0;481;139;1.0;358;278;58.0;yes
6;src\test\java\org\apache\bookkeeper\client\ListLedgersTest.java;89;223;2;0;1;223;112;0.0;223;112;0.0;3;3;3.0;no
6;src\test\java\org\apache\bookkeeper\client\RoundRobinDistributionScheduleTest.java;54;66;2;0;2;65;64;0.0;64;64;0.0;93;79;50.0;yes
6;src\test\java\org\apache\bookkeeper\client\SlowBookieTest.java;180;214;2;0;2;211;208;0.0;208;208;0.0;93;79;50.0;yes
6;src\test\java\org\apache\bookkeeper\client\TestFencing.java;348;488;13;8;3;437;343;1.0;386;343;1.0;156;79;21.0;yes
6;src\test\java\org\apache\bookkeeper\client\TestLedgerChecker.java;388;472;6;0;2;467;371;1.0;462;371;1.0;107;79;24.0;yes
6;src\test\java\org\apache\bookkeeper\client\TestLedgerFragmentReplication.java;305;366;5;0;2;353;188;1.0;340;188;1.0;87;79;20.0;yes
6;src\test\java\org\apache\bookkeeper\client\TestSpeculativeRead.java;298;1032;6;2;3;687;333;1.0;342;333;1.0;111;79;24.0;yes
6;src\test\java\org\apache\bookkeeper\meta\GcLedgersTest.java;243;466;11;5;3;416;167;1.0;366;167;1.0;132;79;20.0;yes
6;src\test\java\org\apache\bookkeeper\meta\LedgerLayoutTest.java;128;198;6;2;3;173;136;0.0;148;136;0.0;159;79;39.0;yes
6;src\test\java\org\apache\bookkeeper\meta\LedgerManagerIteratorTest.java;38;86;2;0;1;86;43;0.0;86;43;0.0;3;3;3.0;yes
6;src\test\java\org\apache\bookkeeper\meta\TestLedgerManager.java;291;398;7;4;3;362;261;1.0;326;261;1.0;156;79;35.0;yes
6;src\test\java\org\apache\bookkeeper\metastore\MetastoreScannableTableAsyncToSyncConverter.java;51;59;1;0;1;59;59;0.0;59;59;0.0;17;17;17.0;no
6;src\test\java\org\apache\bookkeeper\metastore\MetastoreTableAsyncToSyncConverter.java;105;131;1;0;1;131;131;0.0;131;131;0.0;17;17;17.0;no
6;src\test\java\org\apache\bookkeeper\metastore\TestMetaStore.java;538;676;4;0;2;662;649;1.0;648;649;1.0;100;79;28.0;yes
6;src\test\java\org\apache\bookkeeper\proto\TestBKStats.java;39;100;5;2;1;93;45;0.0;86;45;0.0;89;79;22.0;no
6;src\test\java\org\apache\bookkeeper\proto\TestDeathwatcher.java;51;120;2;0;1;120;60;0.0;120;60;0.0;3;3;2.0;yes
6;src\test\java\org\apache\bookkeeper\proto\TestPerChannelBookieClient.java;262;488;9;5;3;474;98;1.0;460;96;1.0;35;17;8.0;yes
6;src\test\java\org\apache\bookkeeper\replication\AuditorBookieTest.java;256;449;10;4;2;358;277;1.0;267;277;0.0;114;79;18.0;yes
6;src\test\java\org\apache\bookkeeper\replication\AuditorLedgerCheckerTest.java;361;571;12;3;2;508;352;1.0;445;352;1.0;117;79;17.0;yes
6;src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java;279;439;5;3;3;414;276;1.0;389;276;1.0;24;13;7.0;yes
6;src\test\java\org\apache\bookkeeper\replication\AutoRecoveryMainTest.java;98;147;3;2;1;147;69;0.0;147;69;0.0;15;13;11.0;yes
6;src\test\java\org\apache\bookkeeper\replication\BookieAutoRecoveryTest.java;368;422;3;0;2;420;418;1.0;418;418;1.0;20;17;13.0;yes
6;src\test\java\org\apache\bookkeeper\replication\BookieLedgerIndexTest.java;205;330;4;0;2;280;233;0.0;230;233;0.0;88;79;24.0;yes
6;src\test\java\org\apache\bookkeeper\replication\ReplicationTestUtil.java;54;118;2;0;1;118;59;0.0;118;59;0.0;10;10;10.0;no
6;src\test\java\org\apache\bookkeeper\replication\TestAutoRecoveryAlongWithBookieServers.java;87;198;2;0;1;198;99;0.0;198;99;0.0;10;10;10.0;yes
6;src\test\java\org\apache\bookkeeper\replication\TestReplicationWorker.java;515;942;18;3;3;781;431;1.0;620;431;1.0;68;21;11.0;yes
6;src\test\java\org\apache\bookkeeper\test\AsyncLedgerOpsTest.java;214;324;7;1;3;291;256;0.0;258;256;0.0;365;278;106.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java;485;831;20;6;3;674;336;1.0;517;336;1.0;130;47;13.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookieClientTest.java;225;343;11;2;4;293;232;0.0;243;232;0.0;351;278;72.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java;334;642;16;7;4;540;305;1.0;438;305;1.0;374;278;53.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookieJournalRollingTest.java;228;378;8;3;3;327;222;1.0;276;222;0.0;118;79;20.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java;906;2034;19;8;3;1552;720;3.0;1070;720;2.0;377;278;46.0;yes
6;src\test\java\org\apache\bookkeeper\test\BookieZKExpireTest.java;98;146;10;5;4;127;90;0.0;108;90;0.0;261;172;41.0;yes
6;src\test\java\org\apache\bookkeeper\test\CloseTest.java;81;120;6;1;3;110;74;0.0;100;74;0.0;339;278;116.0;no
6;src\test\java\org\apache\bookkeeper\test\ConcurrentLedgerTest.java;172;231;10;3;3;208;178;0.0;185;178;0.0;359;278;79.0;yes
6;src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java;106;128;4;0;2;123;116;0.0;118;116;0.0;168;95;57.0;yes
6;src\test\java\org\apache\bookkeeper\test\ConfigurationTest.java;57;71;3;1;2;69;55;0.0;67;55;0.0;109;79;42.0;yes
6;src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java;87;126;4;2;2;125;74;0.0;124;74;0.0;86;79;25.0;no
6;src\test\java\org\apache\bookkeeper\test\LedgerDeleteTest.java;136;259;11;1;3;214;163;0.0;169;163;0.0;379;278;74.0;yes
6;src\test\java\org\apache\bookkeeper\test\LoopbackClient.java;103;144;7;0;4;132;117;0.0;120;117;0.0;305;278;99.0;no
6;src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerMultiDigestTestCase.java;55;64;2;0;1;64;63;0.0;64;63;0.0;50;47;29.0;no
6;src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerTestCase.java;49;56;2;0;1;56;55;0.0;56;55;0.0;50;47;29.0;no
6;src\test\java\org\apache\bookkeeper\test\PortManager.java;52;55;1;0;1;55;55;0.0;55;55;0.0;31;31;31.0;no
6;src\test\java\org\apache\bookkeeper\test\ReadOnlyBookieTest.java;192;259;5;3;3;259;166;0.0;259;166;0.0;21;16;6.0;yes
6;src\test\java\org\apache\bookkeeper\util\TestUtils.java;48;52;1;0;1;52;52;0.0;52;52;0.0;1;1;1.0;no
6;src\main\java\org\apache\hedwig\client\HedwigClient.java;64;72;1;0;1;72;72;0.0;72;72;0.0;30;30;30.0;yes
6;src\main\java\org\apache\hedwig\client\api\Client.java;40;42;1;0;1;42;42;0.0;42;42;0.0;30;30;30.0;yes
6;src\main\java\org\apache\hedwig\client\api\MessageHandler.java;44;64;3;0;2;56;48;0.0;48;48;0.0;286;278;160.0;yes
6;src\main\java\org\apache\hedwig\client\api\Publisher.java;83;101;4;1;3;95;63;0.0;89;63;0.0;290;278;121.0;yes
6;src\main\java\org\apache\hedwig\client\api\Subscriber.java;360;432;8;2;4;406;237;1.0;380;237;1.0;295;278;67.0;yes
6;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java;116;165;7;4;4;154;133;0.0;143;133;0.0;318;278;85.0;yes
6;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java;117;190;9;4;4;170;136;0.0;150;136;0.0;328;278;81.0;yes
6;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java;165;220;6;3;4;206;176;0.0;192;176;0.0;295;278;103.0;yes
6;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java;41;48;2;0;2;47;46;0.0;46;46;0.0;284;278;225.0;yes
6;src\main\java\org\apache\hedwig\client\benchmark\HedwigBenchmark.java;133;227;6;1;3;196;127;0.0;165;127;0.0;293;278;98.0;yes
6;src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java;149;183;6;0;3;177;148;0.0;171;148;0.0;300;278;102.0;yes
6;src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java;51;82;3;0;3;69;58;0.0;56;58;0.0;302;278;161.0;yes
6;src\main\java\org\apache\hedwig\client\data\PubSubData.java;162;213;6;2;4;196;149;0.0;179;149;0.0;298;278;88.0;yes
6;src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java;64;82;2;0;2;78;74;0.0;74;74;0.0;284;278;225.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java;31;36;1;0;1;36;36;0.0;36;36;0.0;1;1;1.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java;32;37;1;0;1;37;37;0.0;37;37;0.0;278;278;278.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\NoResponseHandlerException.java;31;34;1;0;1;34;34;0.0;34;34;0.0;8;8;8.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\ResubscribeException.java;30;34;1;0;1;34;34;0.0;34;34;0.0;16;16;16.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\ServerRedirectLoopException.java;33;42;2;0;2;40;38;0.0;38;38;0.0;284;278;225.0;yes
6;src\main\java\org\apache\hedwig\client\exceptions\TooManyServerRedirectsException.java;34;41;2;0;2;40;39;0.0;39;39;0.0;284;278;225.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\AbstractResponseHandler.java;140;156;1;0;1;156;156;0.0;156;156;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\CloseSubscriptionResponseHandler.java;77;84;1;0;1;84;84;0.0;84;84;0.0;16;16;16.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\MessageConsumeCallback.java;100;247;7;1;4;182;95;0.0;117;95;0.0;318;278;94.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\PubSubCallback.java;81;114;5;0;3;104;87;0.0;94;87;0.0;299;278;123.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\PublishResponseHandler.java;65;121;6;0;4;96;70;0.0;71;70;0.0;309;278;106.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\SubscribeResponseHandler.java;167;1055;14;5;4;619;329;1.0;183;329;0.0;340;278;56.0;yes
6;src\main\java\org\apache\hedwig\client\handlers\UnsubscribeResponseHandler.java;78;153;6;0;4;119;83;0.0;85;83;0.0;309;278;106.0;yes
6;src\main\java\org\apache\hedwig\client\netty\CleanupChannelMap.java;170;183;2;1;1;183;139;0.0;183;139;0.0;44;33;25.0;yes
6;src\main\java\org\apache\hedwig\client\netty\FilterableMessageHandler.java;60;72;2;0;1;71;70;0.0;70;70;0.0;48;33;26.0;yes
6;src\main\java\org\apache\hedwig\client\netty\HChannel.java;48;54;1;0;1;54;54;0.0;54;54;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\HChannelManager.java;144;160;1;0;1;160;160;0.0;160;160;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\HedwigClientImpl.java;103;874;16;5;4;502;359;1.0;130;359;0.0;338;278;51.0;yes
6;src\main\java\org\apache\hedwig\client\netty\HedwigPublisher.java;133;601;13;5;4;377;224;1.0;153;224;0.0;322;278;57.0;yes
6;src\main\java\org\apache\hedwig\client\netty\HedwigSubscriber.java;386;1660;19;8;4;1042;585;2.0;424;585;1.0;348;278;46.0;yes
6;src\main\java\org\apache\hedwig\client\netty\NetUtils.java;194;227;5;1;3;224;198;0.0;221;198;0.0;92;44;23.0;yes
6;src\main\java\org\apache\hedwig\client\netty\SubscriptionEventEmitter.java;40;50;1;0;1;50;50;0.0;50;50;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\VoidCallbackAdapter.java;37;42;2;1;2;42;25;0.0;42;25;0.0;31;30;17.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\AbstractHChannelManager.java;566;624;2;0;1;624;621;1.0;624;621;1.0;38;33;22.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\AbstractSubscribeResponseHandler.java;344;427;3;2;1;402;363;1.0;377;363;1.0;20;16;11.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\ActiveSubscriber.java;357;423;4;3;2;402;378;1.0;381;378;1.0;18;16;8.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\ClientChannelPipelineFactory.java;60;102;4;0;3;87;58;0.0;72;58;0.0;304;278;128.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\DefaultServerChannel.java;80;92;1;0;1;92;92;0.0;92;92;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\HChannelHandler.java;253;288;3;1;2;285;261;0.0;282;261;0.0;87;41;34.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\HChannelImpl.java;335;371;1;0;1;371;371;1.0;371;371;1.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\NonSubscriptionChannelPipelineFactory.java;41;47;1;0;1;47;47;0.0;47;47;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\ResubscribeCallback.java;99;116;4;2;1;112;94;0.0;108;94;0.0;37;27;14.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\WriteCallback.java;99;171;9;2;4;141;98;0.0;111;98;0.0;320;278;77.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexHChannelManager.java;287;319;3;1;1;319;298;1.0;319;298;1.0;37;27;18.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscribeResponseHandler.java;117;1177;3;1;1;653;622;1.0;129;622;0.0;37;27;18.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscriptionChannelPipelineFactory.java;43;49;1;0;1;49;49;0.0;49;49;0.0;27;27;27.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleHChannelManager.java;326;370;4;2;1;364;308;1.0;358;308;1.0;46;33;17.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscribeResponseHandler.java;249;1271;5;2;1;774;538;1.0;277;538;0.0;60;33;18.0;yes
6;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscriptionChannelPipelineFactory.java;43;49;2;0;1;49;46;0.0;49;46;0.0;46;33;25.0;yes
6;src\main\java\org\apache\hedwig\client\netty\package-info.java;88;89;1;0;1;89;89;0.0;89;89;0.0;33;33;33.0;yes
6;src\main\java\org\apache\hedwig\client\ssl\SslClientContextFactory.java;35;41;1;0;1;41;41;0.0;41;41;0.0;278;278;278.0;yes
6;src\main\java\org\apache\hedwig\client\ssl\SslContextFactory.java;54;92;2;0;2;79;65;0.0;66;65;0.0;284;278;225.0;yes
6;src\main\java\org\apache\hedwig\conf\AbstractConfiguration.java;55;65;4;1;3;64;45;0.0;63;45;0.0;298;278;126.0;yes
6;src\main\java\org\apache\hedwig\filter\ClientMessageFilter.java;23;24;1;0;1;24;24;0.0;24;24;0.0;19;19;19.0;yes
